timestamp_ist,trade_date,expiry,spot,atm,pcr,max_pain,support,resistance,ce_oi_total,pe_oi_total,verdict
2026-09-17 09:15,2026-09-17,2026-09-22,23217.5,23200,0.94,23300,23000,24000,122272865,114378225,Rangebound
2026-09-17 09:15,2026-09-17,2026-09-29,23217.5,23200,0.95,23900,23000,24000,81840870,77389435,Rangebound
2026-09-17 09:15,2026-09-17,2026-10-06,23217.5,23200,0.5,23350,23000,24000,2431845,1208545,Leaning Bearish
2026-09-17 09:20,2026-09-17,2026-09-22,23247.75,23250,0.97,23300,23200,24000,129906985,126611355,Rangebound
2026-09-17 09:20,2026-09-17,2026-09-29,23247.75,23250,0.94,23900,23000,24000,82092550,77340425,Rangebound
2026-09-17 09:20,2026-09-17,2026-10-06,23247.75,23250,0.53,23350,23000,24000,2446600,1300130,Leaning Bearish
2026-09-17 09:25,2026-09-17,2026-09-22,23235.55,23250,0.99,23300,23200,23500,134655105,133835975,Rangebound
2026-09-17 09:25,2026-09-17,2026-09-29,23235.55,23250,0.94,23900,23000,24000,82901215,77573060,Rangebound
2026-09-17 09:25,2026-09-17,2026-10-06,23235.55,23250,0.55,23350,23000,24000,2464215,1343875,Leaning Bearish
2026-09-17 09:30,2026-09-17,2026-09-22,23263.65,23250,0.98,23300,23200,23500,139391720,136799975,Rangebound
2026-09-17 09:30,2026-09-17,2026-09-29,23263.65,23250,0.93,23900,23000,24000,83730810,77857045,Rangebound
2026-09-17 09:30,2026-09-17,2026-10-06,23263.65,23250,0.54,23350,23000,24000,2489175,1345695,Leaning Bearish
2026-09-17 09:35,2026-09-17,2026-09-22,23295.3,23300,1.01,23300,23200,23500,139720945,140653435,Rangebound
2026-09-17 09:35,2026-09-17,2026-09-29,23295.3,23300,0.93,23900,23000,24000,84004330,78251595,Rangebound
2026-09-17 09:35,2026-09-17,2026-10-06,23295.3,23300,0.54,23350,23000,24000,2491125,1347775,Leaning Bearish
2026-09-17 09:40,2026-09-17,2026-09-22,23273.35,23250,1.03,23300,23200,23500,140155665,143857610,Rangebound
2026-09-17 09:40,2026-09-17,2026-09-29,23273.35,23250,0.93,23900,23000,24000,84045930,78569900,Rangebound
2026-09-17 09:40,2026-09-17,2026-10-06,23273.35,23250,0.54,23400,23000,24000,2490995,1351805,Leaning Bearish
2026-09-17 09:45,2026-09-17,2026-09-22,23247.8,23250,0.98,23300,23200,23500,143740805,140635885,Rangebound
2026-09-17 09:45,2026-09-17,2026-09-29,23247.8,23250,0.94,23900,23000,24000,84301575,78896785,Rangebound
2026-09-17 09:45,2026-09-17,2026-10-06,23247.8,23250,0.55,23350,23000,24000,2510950,1381900,Leaning Bearish
2026-09-17 09:50,2026-09-17,2026-09-22,23262.8,23250,0.96,23300,23200,23500,147262895,141786840,Rangebound
2026-09-17 09:50,2026-09-17,2026-09-29,23262.8,23250,0.94,23900,23000,24000,84286495,79056360,Rangebound
2026-09-17 09:50,2026-09-17,2026-10-06,23262.8,23250,0.57,23350,23000,24000,2526875,1436435,Leaning Bearish
2026-09-17 09:55,2026-09-17,2026-09-22,23286.15,23300,0.97,23300,23200,23500,147591405,143786305,Rangebound
2026-09-17 09:55,2026-09-17,2026-09-29,23286.15,23300,0.94,23900,23000,24000,84247300,79200205,Rangebound
2026-09-17 09:55,2026-09-17,2026-10-06,23286.15,23300,0.59,23350,23000,24000,2541110,1488565,Leaning Bearish
2026-09-17 10:00,2026-09-17,2026-09-22,23281.5,23300,1.0,23300,23200,23500,147282525,147219865,Rangebound
2026-09-17 10:00,2026-09-17,2026-09-29,23281.5,23300,0.94,23900,23000,24000,84292930,79391305,Rangebound
2026-09-17 10:00,2026-09-17,2026-10-06,23281.5,23300,0.59,23350,23000,24000,2544230,1500980,Leaning Bearish
2026-09-17 10:05,2026-09-17,2026-09-22,23312.15,23300,1.02,23300,23200,23500,147108910,149452160,Rangebound
2026-09-17 10:05,2026-09-17,2026-09-29,23312.15,23300,0.94,23900,23000,24000,84289680,79472165,Rangebound
2026-09-17 10:05,2026-09-17,2026-10-06,23312.15,23300,0.59,23350,23000,24000,2547220,1515345,Leaning Bearish
2026-09-17 10:10,2026-09-17,2026-09-22,23310.6,23300,1.06,23300,23200,23500,144967550,153659675,Rangebound
2026-09-17 10:10,2026-09-17,2026-09-29,23310.6,23300,0.94,23900,23000,24000,84280060,79610550,Rangebound
2026-09-17 10:10,2026-09-17,2026-10-06,23310.6,23300,0.59,23350,23000,24000,2533505,1504165,Leaning Bearish
