timestamp_ist,trade_date,expiry,spot,atm,pcr,max_pain,support,resistance,ce_oi_total,pe_oi_total,verdict
2026-09-24 09:15,2026-09-24,2026-09-29,23243.05,23250,1.0,23500,23000,24000,173523085,172998260,Rangebound
2026-09-24 09:15,2026-09-24,2026-10-06,23243.05,23250,1.12,23450,23000,24000,12521275,14045200,Rangebound
2026-09-24 09:15,2026-09-24,2026-10-13,23243.05,23250,0.93,23500,22700,24000,1981915,1844375,Rangebound
2026-09-24 09:20,2026-09-24,2026-09-29,23224.45,23200,0.87,23450,23000,24000,187202230,163577615,Rangebound
2026-09-24 09:20,2026-09-24,2026-10-06,23224.45,23200,1.07,23400,21400,24000,13161330,14089985,Rangebound
2026-09-24 09:20,2026-09-24,2026-10-13,23224.45,23200,0.91,23400,22700,24000,2035865,1843595,Rangebound
2026-09-24 09:25,2026-09-24,2026-09-29,23238.45,23250,0.85,23450,23000,24000,193675450,164652650,Rangebound
2026-09-24 09:25,2026-09-24,2026-10-06,23238.45,23250,1.05,23400,21400,24000,13635895,14270165,Rangebound
2026-09-24 09:25,2026-09-24,2026-10-13,23238.45,23250,0.9,23400,22700,24000,2095470,1894165,Rangebound
2026-09-24 09:30,2026-09-24,2026-09-29,23256.05,23250,0.83,23400,23000,24000,198919520,165824210,Rangebound
2026-09-24 09:30,2026-09-24,2026-10-06,23256.05,23250,1.03,23400,21400,24000,13917085,14353950,Rangebound
2026-09-24 09:30,2026-09-24,2026-10-13,23256.05,23250,0.9,23400,22700,24000,2128490,1912495,Rangebound
2026-09-24 09:35,2026-09-24,2026-09-29,23267.8,23250,0.83,23400,23000,24000,200954020,167765630,Rangebound
2026-09-24 09:35,2026-09-24,2026-10-06,23267.8,23250,1.03,23350,21400,24000,14069120,14532245,Rangebound
2026-09-24 09:35,2026-09-24,2026-10-13,23267.8,23250,0.9,23400,22700,24000,2153840,1929330,Rangebound
2026-09-24 09:40,2026-09-24,2026-09-29,23237.95,23250,0.83,23400,23000,24000,202769665,168227130,Rangebound
2026-09-24 09:40,2026-09-24,2026-10-06,23237.95,23250,1.03,23350,21400,24000,14322620,14700790,Rangebound
