timestamp_ist,trade_date,expiry,spot,atm,pcr,max_pain,support,resistance,ce_oi_total,pe_oi_total,verdict
2026-09-21 09:15,2026-09-21,2026-09-22,23352.75,23350,1.12,23350,23300,24000,161143710,180071580,Rangebound
2026-09-21 09:15,2026-09-21,2026-09-29,23352.75,23350,0.96,23800,23000,24000,93695245,90126665,Rangebound
2026-09-21 09:15,2026-09-21,2026-10-06,23352.75,23350,0.59,23400,23000,24000,4410120,2618460,Leaning Bearish
2026-09-21 09:20,2026-09-21,2026-09-22,23381.5,23400,1.12,23350,23300,23400,184549430,206185070,Rangebound
2026-09-21 09:20,2026-09-21,2026-09-29,23381.5,23400,0.96,23800,23000,24000,94426820,91030490,Rangebound
2026-09-21 09:20,2026-09-21,2026-10-06,23381.5,23400,0.61,23400,23000,24000,4468815,2704975,Leaning Bearish
2026-09-21 09:25,2026-09-21,2026-09-22,23386.35,23400,1.12,23350,23300,23400,194544675,217059310,Rangebound
2026-09-21 09:25,2026-09-21,2026-09-29,23386.35,23400,0.96,23800,23000,24000,95833420,92091615,Rangebound
2026-09-21 09:25,2026-09-21,2026-10-06,23386.35,23400,0.61,23400,23000,24000,4528550,2758145,Leaning Bearish
2026-09-21 09:30,2026-09-21,2026-09-22,23402.95,23400,1.17,23350,23300,23400,196129635,228534865,Rangebound
2026-09-21 09:30,2026-09-21,2026-09-29,23402.95,23400,0.96,23750,23000,24000,96885120,93174580,Rangebound
2026-09-21 09:30,2026-09-21,2026-10-06,23402.95,23400,0.62,23400,23000,24000,4599400,2836600,Leaning Bearish
2026-09-21 09:35,2026-09-21,2026-09-22,23401.35,23400,1.2,23400,23300,23400,198867435,238774380,Leaning Bullish
2026-09-21 09:35,2026-09-21,2026-09-29,23401.35,23400,0.96,23750,23000,24000,97345645,93719670,Rangebound
2026-09-21 09:35,2026-09-21,2026-10-06,23401.35,23400,0.62,23400,23000,24000,4663815,2873000,Leaning Bearish
2026-09-21 09:40,2026-09-21,2026-09-22,23389.55,23400,1.18,23400,23300,23400,205712195,243098050,Rangebound
2026-09-21 09:40,2026-09-21,2026-09-29,23389.55,23400,0.96,23750,23000,24000,98286195,93918375,Rangebound
2026-09-21 09:40,2026-09-21,2026-10-06,23389.55,23400,0.62,23400,23000,24000,4684940,2885025,Leaning Bearish
2026-09-21 09:45,2026-09-21,2026-09-22,23396.8,23400,1.16,23400,23300,23400,211327220,245533860,Rangebound
2026-09-21 09:45,2026-09-21,2026-09-29,23396.8,23400,0.95,23750,23000,24000,99119625,94088610,Rangebound
2026-09-21 09:45,2026-09-21,2026-10-06,23396.8,23400,0.62,23400,23000,24000,4713085,2915120,Leaning Bearish
2026-09-21 09:50,2026-09-21,2026-09-22,23404.05,23400,1.17,23400,23300,23400,213403190,249321345,Rangebound
2026-09-21 09:50,2026-09-21,2026-09-29,23404.05,23400,0.95,23700,23000,24000,99651585,94312145,Rangebound
2026-09-21 09:50,2026-09-21,2026-10-06,23404.05,23400,0.62,23400,23000,24000,4743310,2954380,Leaning Bearish
2026-09-21 09:55,2026-09-21,2026-09-22,23395.7,23400,1.18,23400,23300,23400,214007560,252835700,Rangebound
2026-09-21 09:55,2026-09-21,2026-09-29,23395.7,23400,0.95,23700,23000,24000,100042560,94563370,Rangebound
2026-09-21 09:55,2026-09-21,2026-10-06,23395.7,23400,0.63,23400,23000,24000,4759170,2986620,Leaning Bearish
2026-09-21 10:00,2026-09-21,2026-09-22,23392.75,23400,1.18,23400,23300,23400,215163325,253812260,Rangebound
2026-09-21 10:00,2026-09-21,2026-09-29,23392.75,23400,0.94,23750,23000,24000,100693340,94841115,Rangebound
2026-09-21 10:00,2026-09-21,2026-10-06,23392.75,23400,0.63,23400,23000,24000,4782960,3007030,Leaning Bearish
2026-09-21 10:05,2026-09-21,2026-09-22,23386.6,23400,1.16,23400,23300,23400,217275240,252200065,Rangebound
2026-09-21 10:05,2026-09-21,2026-09-29,23386.6,23400,0.94,23700,23000,24000,101275545,95060425,Rangebound
2026-09-21 10:05,2026-09-21,2026-10-06,23386.6,23400,0.63,23400,23000,24000,4835610,3047330,Leaning Bearish
2026-09-21 10:10,2026-09-21,2026-09-22,23385.4,23400,1.13,23400,23300,23400,221797550,251394520,Rangebound
2026-09-21 10:10,2026-09-21,2026-09-29,23385.4,23400,0.94,23700,23000,24000,101668925,95257570,Rangebound
2026-09-21 10:10,2026-09-21,2026-10-06,23385.4,23400,0.63,23400,23000,24000,4864405,3079440,Leaning Bearish
2026-09-21 10:15,2026-09-21,2026-09-22,23373.55,23350,1.14,23400,23300,23400,222110070,253116825,Rangebound
2026-09-21 10:15,2026-09-21,2026-09-29,23373.55,23350,0.94,23700,23000,24000,101947840,95520365,Rangebound
2026-09-21 10:15,2026-09-21,2026-10-06,23373.55,23350,0.63,23400,23000,24000,4912765,3086785,Leaning Bearish
2026-09-21 10:20,2026-09-21,2026-09-22,23377.4,23400,1.13,23400,23300,23400,225000490,254402720,Rangebound
2026-09-21 10:20,2026-09-21,2026-09-29,23377.4,23400,0.94,23700,23000,24000,102284280,95649325,Rangebound
2026-09-21 10:20,2026-09-21,2026-10-06,23377.4,23400,0.63,23400,23000,24000,4936490,3098225,Leaning Bearish
2026-09-21 10:26,2026-09-21,2026-09-22,23368.65,23350,1.12,23400,23300,23400,227242860,253519825,Rangebound
2026-09-21 10:26,2026-09-21,2026-09-29,23368.65,23350,0.94,23700,23000,24000,102383860,95776660,Rangebound
2026-09-21 10:26,2026-09-21,2026-10-06,23368.65,23350,0.63,23400,23000,24000,4950920,3124875,Leaning Bearish
2026-09-21 10:30,2026-09-21,2026-09-22,23367.95,23350,1.09,23400,23300,23400,229548280,250402815,Rangebound
2026-09-21 10:30,2026-09-21,2026-09-29,23367.95,23350,0.93,23700,23000,24000,102606550,95911340,Rangebound
2026-09-21 10:30,2026-09-21,2026-10-06,23367.95,23350,0.63,23400,23000,24000,4963725,3147950,Leaning Bearish
2026-09-21 10:35,2026-09-21,2026-09-22,23363.95,23350,1.08,23400,23300,23400,231754250,250745365,Rangebound
2026-09-21 10:35,2026-09-21,2026-09-29,23363.95,23350,0.93,23700,23000,24000,102830540,96055640,Rangebound
2026-09-21 10:35,2026-09-21,2026-10-06,23363.95,23350,0.64,23400,23000,24000,4973345,3175120,Leaning Bearish
2026-09-21 10:40,2026-09-21,2026-09-22,23366.05,23350,1.06,23350,23300,23400,235461200,249361190,Rangebound
2026-09-21 10:40,2026-09-21,2026-09-29,23366.05,23350,0.93,23700,23000,24000,103025150,96130390,Rangebound
2026-09-21 10:40,2026-09-21,2026-10-06,23366.05,23350,0.64,23400,23000,24000,4977505,3193255,Leaning Bearish
2026-09-21 10:45,2026-09-21,2026-09-22,23380.15,23400,1.04,23350,23300,23400,237478800,246044630,Rangebound
2026-09-21 10:45,2026-09-21,2026-09-29,23380.15,23400,0.93,23700,23000,24000,103264870,96351065,Rangebound
2026-09-21 10:45,2026-09-21,2026-10-06,23380.15,23400,0.64,23400,23000,24000,4996615,3198065,Leaning Bearish
2026-09-21 10:50,2026-09-21,2026-09-22,23380.05,23400,1.03,23350,23300,23400,238833400,246505415,Rangebound
2026-09-21 10:50,2026-09-21,2026-09-29,23380.05,23400,0.93,23700,23000,24000,103477095,96544895,Rangebound
2026-09-21 10:50,2026-09-21,2026-10-06,23380.05,23400,0.64,23400,23000,24000,5006105,3204240,Leaning Bearish
2026-09-21 10:55,2026-09-21,2026-09-22,23382.5,23400,1.04,23350,23300,23400,237017820,247629135,Rangebound
2026-09-21 10:55,2026-09-21,2026-09-29,23382.5,23400,0.93,23700,23000,24000,103627765,96663520,Rangebound
2026-09-21 10:55,2026-09-21,2026-10-06,23382.5,23400,0.64,23400,23000,24000,5031065,3202745,Leaning Bearish
2026-09-21 11:00,2026-09-21,2026-09-22,23386.8,23400,1.05,23350,23300,23400,237601130,249388815,Rangebound
2026-09-21 11:00,2026-09-21,2026-09-29,23386.8,23400,0.93,23700,23000,24000,103706480,96730340,Rangebound
2026-09-21 11:00,2026-09-21,2026-10-06,23386.8,23400,0.64,23400,23000,24000,5034250,3217825,Leaning Bearish
2026-09-21 11:05,2026-09-21,2026-09-22,23386.55,23400,1.06,23400,23300,23400,236233465,250807180,Rangebound
2026-09-21 11:05,2026-09-21,2026-09-29,23386.55,23400,0.93,23700,23000,24000,103805150,96877045,Rangebound
2026-09-21 11:05,2026-09-21,2026-10-06,23386.55,23400,0.64,23400,23000,24000,5041140,3230240,Leaning Bearish
2026-09-21 11:10,2026-09-21,2026-09-22,23393.95,23400,1.08,23400,23300,23400,234501150,253764225,Rangebound
2026-09-21 11:10,2026-09-21,2026-09-29,23393.95,23400,0.93,23700,23000,24000,103850130,96952510,Rangebound
2026-09-21 11:10,2026-09-21,2026-10-06,23393.95,23400,0.64,23400,23000,24000,5041400,3244345,Leaning Bearish
2026-09-21 11:15,2026-09-21,2026-09-22,23395.75,23400,1.11,23400,23300,23400,231967645,257093915,Rangebound
2026-09-21 11:15,2026-09-21,2026-09-29,23395.75,23400,0.94,23700,23000,24000,103888805,97251315,Rangebound
2026-09-21 11:15,2026-09-21,2026-10-06,23395.75,23400,0.64,23400,23000,24000,5063435,3262870,Leaning Bearish
2026-09-21 11:20,2026-09-21,2026-09-22,23391.55,23400,1.13,23400,23300,23400,230143225,259911340,Rangebound
2026-09-21 11:20,2026-09-21,2026-09-29,23391.55,23400,0.94,23700,23000,24000,103860205,97399710,Rangebound
2026-09-21 11:20,2026-09-21,2026-10-06,23391.55,23400,0.65,23400,23000,24000,5086510,3299335,Leaning Bearish
2026-09-21 11:25,2026-09-21,2026-09-22,23392.5,23400,1.14,23400,23300,23400,229629465,261745835,Rangebound
2026-09-21 11:25,2026-09-21,2026-09-29,23392.5,23400,0.94,23700,23000,24000,103907005,97435005,Rangebound
2026-09-21 11:25,2026-09-21,2026-10-06,23392.5,23400,0.65,23400,23000,24000,5109130,3317665,Leaning Bearish
2026-09-21 11:30,2026-09-21,2026-09-22,23400.8,23400,1.15,23400,23300,23400,229166340,263412565,Rangebound
2026-09-21 11:30,2026-09-21,2026-09-29,23400.8,23400,0.94,23700,23000,24000,104159010,97464710,Rangebound
2026-09-21 11:30,2026-09-21,2026-10-06,23400.8,23400,0.65,23400,23000,24000,5136300,3344575,Leaning Bearish
2026-09-21 11:35,2026-09-21,2026-09-22,23399.95,23400,1.18,23400,23300,23400,226369650,266093750,Rangebound
2026-09-21 11:35,2026-09-21,2026-09-29,23399.95,23400,0.94,23700,23000,24000,104202495,97574170,Rangebound
2026-09-21 11:35,2026-09-21,2026-10-06,23399.95,23400,0.65,23400,23000,24000,5145270,3369990,Leaning Bearish
2026-09-21 11:40,2026-09-21,2026-09-22,23397.7,23400,1.18,23400,23300,23400,225894500,267379905,Rangebound
