timestamp_ist,trade_date,expiry,spot,atm,pcr,max_pain,support,resistance,ce_oi_total,pe_oi_total,verdict
2026-09-07 09:15,2026-09-07,2026-09-08,23845.0,23850,0.84,23950,23000,24000,193577930,163170670,Rangebound
2026-09-07 09:15,2026-09-07,2026-09-15,23845.0,23850,0.83,24000,23500,25000,27690065,23004345,Rangebound
2026-09-07 09:15,2026-09-07,2026-09-22,23845.0,23850,0.82,24000,23400,24500,2963415,2428010,Rangebound
2026-09-07 09:20,2026-09-07,2026-09-08,23848.75,23850,0.78,23900,23800,24000,222266070,173620720,Leaning Bearish
2026-09-07 09:20,2026-09-07,2026-09-15,23848.75,23850,0.82,24000,23500,25000,28440165,23306595,Rangebound
2026-09-07 09:20,2026-09-07,2026-09-22,23848.75,23850,0.78,24000,23400,24500,3116815,2437110,Leaning Bearish
2026-09-07 09:25,2026-09-07,2026-09-08,23832.15,23850,0.79,23900,23800,24000,234869700,186271540,Leaning Bearish
2026-09-07 09:25,2026-09-07,2026-09-15,23832.15,23850,0.81,24000,23500,25000,29354455,23909600,Rangebound
2026-09-07 09:25,2026-09-07,2026-09-22,23832.15,23850,0.77,24000,23400,24500,3197805,2473055,Leaning Bearish
2026-09-07 09:35,2026-09-07,2026-09-08,23834.9,23850,0.73,23900,23800,24000,258274250,189389070,Leaning Bearish
2026-09-07 09:35,2026-09-07,2026-09-15,23834.9,23850,0.82,24000,23500,25000,30528615,25050350,Rangebound
2026-09-07 09:35,2026-09-07,2026-09-22,23834.9,23850,0.76,24000,23400,24500,3368040,2562885,Leaning Bearish
2026-09-07 09:40,2026-09-07,2026-09-08,23841.35,23850,0.74,23900,23800,24000,262726945,195284180,Leaning Bearish
2026-09-07 09:40,2026-09-07,2026-09-15,23841.35,23850,0.82,24000,23500,25000,31243940,25574640,Rangebound
2026-09-07 09:40,2026-09-07,2026-09-22,23841.35,23850,0.76,24000,23400,24500,3397290,2586155,Leaning Bearish
2026-09-07 09:45,2026-09-07,2026-09-08,23841.15,23850,0.76,23900,23800,24000,264475185,200421000,Leaning Bearish
2026-09-07 09:45,2026-09-07,2026-09-15,23841.15,23850,0.82,24000,23500,25000,31565170,25948195,Rangebound
2026-09-07 09:45,2026-09-07,2026-09-22,23841.15,23850,0.76,24000,23400,24500,3418350,2609490,Leaning Bearish
2026-09-07 09:50,2026-09-07,2026-09-08,23827.35,23850,0.75,23900,23800,24000,268739640,202817290,Leaning Bearish
2026-09-07 09:50,2026-09-07,2026-09-15,23827.35,23850,0.82,24000,23500,25000,31894005,26182390,Rangebound
2026-09-07 09:50,2026-09-07,2026-09-22,23827.35,23850,0.78,24000,23400,24000,3390595,2649270,Leaning Bearish
2026-09-07 09:55,2026-09-07,2026-09-08,23819.55,23800,0.73,23850,23800,24000,274755520,200973565,Leaning Bearish
2026-09-07 09:55,2026-09-07,2026-09-15,23819.55,23800,0.82,24000,23500,25000,32369805,26471900,Rangebound
2026-09-07 09:55,2026-09-07,2026-09-22,23819.55,23800,0.79,24000,23400,24000,3416725,2684175,Leaning Bearish
2026-09-07 10:00,2026-09-07,2026-09-08,23817.9,23800,0.7,23850,23800,24000,284402430,200075070,Leaning Bearish
2026-09-07 10:00,2026-09-07,2026-09-15,23817.9,23800,0.82,24000,23500,25000,32874725,26806065,Rangebound
2026-09-07 10:00,2026-09-07,2026-09-22,23817.9,23800,0.79,24000,23400,24000,3447470,2720380,Leaning Bearish
2026-09-07 10:05,2026-09-07,2026-09-08,23818.1,23800,0.7,23850,23800,24000,288918305,200872620,Leaning Bearish
2026-09-07 10:05,2026-09-07,2026-09-15,23818.1,23800,0.81,23950,23500,25000,33306650,26966810,Rangebound
2026-09-07 10:05,2026-09-07,2026-09-22,23818.1,23800,0.79,24000,23400,24000,3481205,2756390,Leaning Bearish
2026-09-07 10:10,2026-09-07,2026-09-08,23817.25,23800,0.68,23850,23800,24000,291644730,199274075,Leaning Bearish
2026-09-07 10:10,2026-09-07,2026-09-15,23817.25,23800,0.8,23950,23500,25000,33929155,27312675,Leaning Bearish
2026-09-07 10:10,2026-09-07,2026-09-22,23817.25,23800,0.8,24000,23400,24000,3497585,2789800,Leaning Bearish
2026-09-07 10:15,2026-09-07,2026-09-08,23810.15,23800,0.66,23850,23800,24000,295423570,193965005,Leaning Bearish
2026-09-07 10:15,2026-09-07,2026-09-15,23810.15,23800,0.8,23950,23500,25000,34255715,27461135,Leaning Bearish
2026-09-07 10:15,2026-09-07,2026-09-22,23810.15,23800,0.8,24000,23400,24000,3519490,2812550,Leaning Bearish
2026-09-07 10:20,2026-09-07,2026-09-08,23799.05,23800,0.61,23850,23800,24000,306630740,188458595,Leaning Bearish
2026-09-07 10:20,2026-09-07,2026-09-15,23799.05,23800,0.79,23950,23500,25000,34955505,27585870,Leaning Bearish
2026-09-07 10:20,2026-09-07,2026-09-22,23799.05,23800,0.8,24000,23400,24000,3572790,2846935,Leaning Bearish
2026-09-07 10:26,2026-09-07,2026-09-08,23801.35,23800,0.62,23850,23800,24000,311475385,192190960,Leaning Bearish
2026-09-07 10:26,2026-09-07,2026-09-15,23801.35,23800,0.79,23900,23500,25000,35495330,27870375,Leaning Bearish
2026-09-07 10:26,2026-09-07,2026-09-22,23801.35,23800,0.8,24000,23400,24000,3602690,2876705,Leaning Bearish
2026-09-07 10:30,2026-09-07,2026-09-08,23801.5,23800,0.62,23850,23800,24000,312313495,193625575,Leaning Bearish
2026-09-07 10:30,2026-09-07,2026-09-15,23801.5,23800,0.79,23900,23500,25000,35608820,27984385,Leaning Bearish
2026-09-07 10:30,2026-09-07,2026-09-22,23801.5,23800,0.8,24000,23400,24000,3613935,2887625,Leaning Bearish
2026-09-07 10:35,2026-09-07,2026-09-08,23799.05,23800,0.62,23850,23800,24000,312417495,194905490,Leaning Bearish
2026-09-07 10:35,2026-09-07,2026-09-15,23799.05,23800,0.79,23900,23500,25000,35644050,28201160,Leaning Bearish
2026-09-07 10:35,2026-09-07,2026-09-22,23799.05,23800,0.8,24000,23400,24000,3623555,2904590,Leaning Bearish
2026-09-07 10:40,2026-09-07,2026-09-08,23798.55,23800,0.63,23850,23800,24000,314004405,196761305,Leaning Bearish
2026-09-07 10:40,2026-09-07,2026-09-15,23798.55,23800,0.79,23900,23500,25000,35966775,28370550,Leaning Bearish
2026-09-07 10:40,2026-09-07,2026-09-22,23798.55,23800,0.8,24000,23400,24000,3636360,2912520,Leaning Bearish
2026-09-07 10:45,2026-09-07,2026-09-08,23799.35,23800,0.62,23850,23800,24000,315518255,197051920,Leaning Bearish
2026-09-07 10:45,2026-09-07,2026-09-15,23799.35,23800,0.79,23900,23500,25000,36299965,28585310,Leaning Bearish
2026-09-07 10:45,2026-09-07,2026-09-22,23799.35,23800,0.8,24000,23400,24000,3665090,2931500,Leaning Bearish
2026-09-07 10:50,2026-09-07,2026-09-08,23795.85,23800,0.61,23850,23800,24000,318585280,195732680,Leaning Bearish
2026-09-07 10:50,2026-09-07,2026-09-15,23795.85,23800,0.79,23900,23500,25000,36707580,28865915,Leaning Bearish
2026-09-07 10:50,2026-09-07,2026-09-22,23795.85,23800,0.8,24000,23400,24000,3712995,2985385,Leaning Bearish
2026-09-07 10:55,2026-09-07,2026-09-08,23787.5,23800,0.61,23850,23800,23900,321217390,194752610,Leaning Bearish
2026-09-07 10:55,2026-09-07,2026-09-15,23787.5,23800,0.79,23900,23500,25000,37080095,29144310,Leaning Bearish
2026-09-07 10:55,2026-09-07,2026-09-22,23787.5,23800,0.8,24000,23400,24000,3757520,2998255,Leaning Bearish
2026-09-07 11:00,2026-09-07,2026-09-08,23785.7,23800,0.6,23850,23800,24000,324290070,196108380,Leaning Bearish
2026-09-07 11:00,2026-09-07,2026-09-15,23785.7,23800,0.77,23900,23500,25000,38034230,29409640,Leaning Bearish
2026-09-07 11:00,2026-09-07,2026-09-22,23785.7,23800,0.8,24000,23400,24000,3814265,3043235,Leaning Bearish
2026-09-07 11:05,2026-09-07,2026-09-08,23775.05,23800,0.58,23800,23800,23900,328037450,189322835,Leaning Bearish
2026-09-07 11:05,2026-09-07,2026-09-15,23775.05,23800,0.75,23900,23500,24000,39022815,29455400,Leaning Bearish
2026-09-07 11:05,2026-09-07,2026-09-22,23775.05,23800,0.8,24000,23400,24000,3870165,3082885,Leaning Bearish
2026-09-07 11:10,2026-09-07,2026-09-08,23771.1,23750,0.57,23800,23800,23900,333878350,188815965,Leaning Bearish
2026-09-07 11:10,2026-09-07,2026-09-15,23771.1,23750,0.75,23900,23500,24000,39785915,29659630,Leaning Bearish
2026-09-07 11:10,2026-09-07,2026-09-22,23771.1,23750,0.75,24000,23400,24500,4136145,3108235,Leaning Bearish
2026-09-07 11:15,2026-09-07,2026-09-08,23766.55,23750,0.56,23800,23800,23900,337355915,190492705,Leaning Bearish
2026-09-07 11:15,2026-09-07,2026-09-15,23766.55,23750,0.73,23900,23500,24000,40800565,29860545,Leaning Bearish
2026-09-07 11:15,2026-09-07,2026-09-22,23766.55,23750,0.75,24000,23400,24500,4190615,3136380,Leaning Bearish
2026-09-07 11:20,2026-09-07,2026-09-08,23773.45,23750,0.56,23800,23800,23800,340565875,191346805,Leaning Bearish
2026-09-07 11:20,2026-09-07,2026-09-15,23773.45,23750,0.72,23900,23500,24000,41893865,30072055,Leaning Bearish
2026-09-07 11:20,2026-09-07,2026-09-22,23773.45,23750,0.75,24000,24000,24000,4240535,3169270,Leaning Bearish
2026-09-07 11:25,2026-09-07,2026-09-08,23768.35,23750,0.56,23800,23800,23800,341244280,190983780,Leaning Bearish
2026-09-07 11:25,2026-09-07,2026-09-15,23768.35,23750,0.71,23900,23500,24000,42705650,30328870,Leaning Bearish
2026-09-07 11:25,2026-09-07,2026-09-22,23768.35,23750,0.75,24000,24000,24000,4276220,3192150,Leaning Bearish
2026-09-07 11:30,2026-09-07,2026-09-08,23765.65,23750,0.56,23800,23800,23800,342330625,191141860,Leaning Bearish
2026-09-07 11:30,2026-09-07,2026-09-15,23765.65,23750,0.7,23900,23500,24000,43716725,30601935,Leaning Bearish
2026-09-07 11:30,2026-09-07,2026-09-22,23765.65,23750,0.75,24000,24000,24000,4324385,3222050,Leaning Bearish
