timestamp_ist,trade_date,expiry,spot,atm,pcr,max_pain,support,resistance,ce_oi_total,pe_oi_total,verdict
2026-09-03 10:01,2026-09-03,2026-09-22,23998.3,24000,0.7,24000,23500,24500,1751945,1233765,Leaning Bearish
2026-09-03 10:05,2026-09-03,2026-09-08,24005.15,24000,0.99,24000,24000,24200,151101145,149867705,Rangebound
2026-09-03 10:05,2026-09-03,2026-09-15,24005.15,24000,0.8,24050,23500,25000,16080220,12809680,Leaning Bearish
2026-09-03 10:05,2026-09-03,2026-09-22,24005.15,24000,0.71,24000,23500,24500,1750255,1237990,Leaning Bearish
2026-09-03 10:10,2026-09-03,2026-09-08,24005.2,24000,0.99,24000,24000,24200,151800805,150135635,Rangebound
2026-09-03 10:10,2026-09-03,2026-09-15,24005.2,24000,0.8,24050,23500,25000,16137290,12873640,Leaning Bearish
2026-09-03 10:10,2026-09-03,2026-09-22,24005.2,24000,0.71,24000,23500,24500,1754740,1243060,Leaning Bearish
2026-09-03 10:15,2026-09-03,2026-09-08,23992.85,24000,0.99,24000,24000,24200,152513465,150704775,Rangebound
2026-09-03 10:15,2026-09-03,2026-09-15,23992.85,24000,0.8,24050,23500,25000,16205605,12930450,Leaning Bearish
2026-09-03 10:15,2026-09-03,2026-09-22,23992.85,24000,0.71,24000,23500,24500,1760395,1248130,Leaning Bearish
2026-09-03 10:20,2026-09-03,2026-09-08,24001.75,24000,0.98,24000,24000,24200,153744565,150906730,Rangebound
2026-09-03 10:20,2026-09-03,2026-09-15,24001.75,24000,0.81,24050,23500,25000,16337685,13206960,Rangebound
2026-09-03 10:20,2026-09-03,2026-09-22,24001.75,24000,0.71,24000,23500,24500,1766765,1254435,Leaning Bearish
2026-09-03 10:25,2026-09-03,2026-09-08,23996.05,24000,0.97,24000,24000,24000,154994645,150879560,Rangebound
2026-09-03 10:25,2026-09-03,2026-09-15,23996.05,24000,0.81,24050,23500,25000,16391245,13246025,Rangebound
2026-09-03 10:25,2026-09-03,2026-09-22,23996.05,24000,0.71,24000,23500,24500,1770405,1262495,Leaning Bearish
2026-09-03 10:30,2026-09-03,2026-09-08,23987.0,24000,0.97,24000,24000,24000,154337235,149360835,Rangebound
2026-09-03 10:30,2026-09-03,2026-09-15,23987.0,24000,0.81,24050,23500,25000,16440125,13297180,Rangebound
2026-09-03 10:30,2026-09-03,2026-09-22,23987.0,24000,0.71,24000,23500,24500,1776840,1259960,Leaning Bearish
2026-09-03 10:35,2026-09-03,2026-09-08,23976.1,24000,0.95,24000,24000,24000,156156390,148280860,Rangebound
2026-09-03 10:35,2026-09-03,2026-09-15,23976.1,24000,0.81,24000,23500,25000,16468985,13370110,Rangebound
2026-09-03 10:35,2026-09-03,2026-09-22,23976.1,24000,0.71,24000,23500,24500,1782885,1263340,Leaning Bearish
2026-09-03 10:40,2026-09-03,2026-09-08,23968.0,23950,0.89,24000,24000,24000,159385330,142045410,Rangebound
2026-09-03 10:40,2026-09-03,2026-09-15,23968.0,23950,0.81,24000,23500,25000,16599895,13376610,Rangebound
2026-09-03 10:40,2026-09-03,2026-09-22,23968.0,23950,0.7,24000,23500,24500,1791660,1260675,Leaning Bearish
2026-09-03 10:45,2026-09-03,2026-09-08,23964.1,23950,0.85,24000,24000,24000,163002775,138440640,Rangebound
2026-09-03 10:45,2026-09-03,2026-09-15,23964.1,23950,0.8,24000,23500,25000,16757780,13462735,Leaning Bearish
2026-09-03 10:45,2026-09-03,2026-09-22,23964.1,23950,0.7,24000,23500,24500,1824940,1276080,Leaning Bearish
2026-09-03 10:50,2026-09-03,2026-09-08,23970.65,23950,0.83,24000,24000,24000,165759620,137495150,Rangebound
2026-09-03 10:50,2026-09-03,2026-09-15,23970.65,23950,0.8,24000,23500,25000,16862430,13574080,Leaning Bearish
2026-09-03 10:50,2026-09-03,2026-09-22,23970.65,23950,0.71,24000,23500,24500,1856920,1309620,Leaning Bearish
2026-09-03 10:55,2026-09-03,2026-09-08,23956.6,23950,0.82,24000,24000,24000,167241750,136432855,Rangebound
2026-09-03 10:55,2026-09-03,2026-09-15,23956.6,23950,0.81,24000,23500,25000,16961685,13731510,Rangebound
2026-09-03 10:55,2026-09-03,2026-09-22,23956.6,23950,0.71,24000,23500,24500,1855100,1312935,Leaning Bearish
2026-09-03 11:01,2026-09-03,2026-09-08,23963.2,23950,0.8,24000,24000,24000,170132300,135972525,Leaning Bearish
2026-09-03 11:01,2026-09-03,2026-09-15,23963.2,23950,0.81,24000,23500,25000,17067180,13826410,Rangebound
2026-09-03 11:01,2026-09-03,2026-09-22,23963.2,23950,0.7,24000,23500,24500,1853085,1305200,Leaning Bearish
2026-09-03 11:05,2026-09-03,2026-09-08,23946.7,23950,0.79,24000,24000,24000,171716675,136015815,Leaning Bearish
2026-09-03 11:05,2026-09-03,2026-09-15,23946.7,23950,0.81,24000,23500,25000,17128085,13920530,Rangebound
2026-09-03 11:05,2026-09-03,2026-09-22,23946.7,23950,0.7,24000,23500,24500,1852565,1297140,Leaning Bearish
2026-09-03 11:10,2026-09-03,2026-09-08,23937.4,23950,0.77,24000,24000,24000,173473300,133694730,Leaning Bearish
2026-09-03 11:10,2026-09-03,2026-09-15,23937.4,23950,0.81,24000,23500,25000,17271865,13974610,Rangebound
2026-09-03 11:10,2026-09-03,2026-09-22,23937.4,23950,0.7,24000,23500,24500,1855815,1291420,Leaning Bearish
2026-09-03 11:15,2026-09-03,2026-09-08,23924.1,23900,0.75,24000,24000,24000,177555235,132652455,Leaning Bearish
2026-09-03 11:15,2026-09-03,2026-09-15,23924.1,23900,0.8,24000,23500,25000,17513210,13966550,Leaning Bearish
2026-09-03 11:15,2026-09-03,2026-09-22,23924.1,23900,0.69,24000,23500,24500,1863810,1290185,Leaning Bearish
2026-09-03 11:20,2026-09-03,2026-09-08,23951.85,23950,0.73,24000,24000,24000,180881610,132070315,Leaning Bearish
2026-09-03 11:20,2026-09-03,2026-09-15,23951.85,23950,0.79,24000,23500,25000,17643145,13956800,Leaning Bearish
2026-09-03 11:20,2026-09-03,2026-09-22,23951.85,23950,0.68,24000,23500,24500,1864200,1275950,Leaning Bearish
2026-09-03 11:25,2026-09-03,2026-09-08,23951.3,23950,0.75,24000,24000,24000,178823320,133310320,Leaning Bearish
2026-09-03 11:25,2026-09-03,2026-09-15,23951.3,23950,0.79,24000,23500,25000,17688840,14033890,Leaning Bearish
2026-09-03 11:25,2026-09-03,2026-09-22,23951.3,23950,0.69,24000,23500,24500,1865435,1278225,Leaning Bearish
2026-09-03 11:40,2026-09-03,2026-09-08,23972.45,23950,0.77,24000,24000,24000,176989930,136338475,Leaning Bearish
2026-09-03 11:40,2026-09-03,2026-09-15,23972.45,23950,0.8,24000,23500,25000,17690530,14189630,Leaning Bearish
2026-09-03 11:40,2026-09-03,2026-09-22,23972.45,23950,0.69,24000,23500,24500,1857050,1288950,Leaning Bearish
2026-09-03 11:45,2026-09-03,2026-09-08,23970.6,23950,0.78,24000,24000,24000,176251790,136921655,Leaning Bearish
2026-09-03 11:45,2026-09-03,2026-09-15,23970.6,23950,0.81,24000,23500,25000,17711330,14279070,Rangebound
2026-09-03 11:45,2026-09-03,2026-09-22,23970.6,23950,0.7,24000,23500,24500,1856985,1292590,Leaning Bearish
2026-09-03 11:50,2026-09-03,2026-09-08,23964.6,23950,0.78,24000,24000,24000,176636655,137700225,Leaning Bearish
2026-09-03 11:50,2026-09-03,2026-09-15,23964.6,23950,0.81,24000,23500,25000,17760990,14324115,Rangebound
2026-09-03 11:50,2026-09-03,2026-09-22,23964.6,23950,0.7,24000,23500,24500,1854515,1298180,Leaning Bearish
2026-09-03 11:56,2026-09-03,2026-09-08,23954.2,23950,0.78,24000,24000,24000,177258835,137800715,Leaning Bearish
2026-09-03 11:56,2026-09-03,2026-09-15,23954.2,23950,0.81,24000,23500,25000,17775420,14440270,Rangebound
2026-09-03 11:56,2026-09-03,2026-09-22,23954.2,23950,0.7,24000,23500,24500,1856140,1302015,Leaning Bearish
2026-09-03 12:00,2026-09-03,2026-09-08,23957.0,23950,0.78,24000,24000,24000,177556015,138147360,Leaning Bearish
2026-09-03 12:00,2026-09-03,2026-09-15,23957.0,23950,0.81,24000,23500,25000,17847700,14489670,Rangebound
2026-09-03 12:00,2026-09-03,2026-09-22,23957.0,23950,0.7,24000,23500,24500,1855880,1301300,Leaning Bearish
2026-09-03 12:05,2026-09-03,2026-09-08,23938.0,23950,0.76,24000,24000,24000,178983675,136768580,Leaning Bearish
2026-09-03 12:05,2026-09-03,2026-09-15,23938.0,23950,0.81,24000,23500,25000,17938765,14522690,Rangebound
2026-09-03 12:05,2026-09-03,2026-09-22,23938.0,23950,0.7,24000,23500,24500,1862900,1308450,Leaning Bearish
2026-09-03 12:10,2026-09-03,2026-09-08,23937.2,23950,0.76,24000,24000,24000,181260755,137011290,Leaning Bearish
2026-09-03 12:10,2026-09-03,2026-09-15,23937.2,23950,0.81,24000,23500,25000,17996355,14537965,Rangebound
2026-09-03 12:10,2026-09-03,2026-09-22,23937.2,23950,0.7,24000,23500,24500,1868425,1305655,Leaning Bearish
2026-09-03 12:15,2026-09-03,2026-09-08,23931.75,23950,0.75,24000,24000,24000,183252940,137471425,Leaning Bearish
2026-09-03 12:15,2026-09-03,2026-09-15,23931.75,23950,0.8,24000,23500,25000,18068765,14529385,Leaning Bearish
2026-09-03 12:15,2026-09-03,2026-09-22,23931.75,23950,0.7,24000,23500,24500,1876485,1311440,Leaning Bearish
2026-09-03 12:20,2026-09-03,2026-09-08,23918.65,23900,0.73,24000,23000,24000,186621825,136248450,Leaning Bearish
2026-09-03 12:20,2026-09-03,2026-09-15,23918.65,23900,0.8,24000,23500,25000,18207540,14608165,Leaning Bearish
2026-09-03 12:20,2026-09-03,2026-09-22,23918.65,23900,0.7,24000,23500,24500,1884285,1313325,Leaning Bearish
2026-09-03 12:25,2026-09-03,2026-09-08,23906.75,23900,0.71,24000,23000,24000,190891675,136163495,Leaning Bearish
2026-09-03 12:25,2026-09-03,2026-09-15,23906.75,23900,0.8,24000,23500,25000,18421195,14713725,Leaning Bearish
2026-09-03 12:25,2026-09-03,2026-09-22,23906.75,23900,0.69,24000,23500,24500,1890590,1310855,Leaning Bearish
2026-09-03 12:30,2026-09-03,2026-09-08,23910.4,23900,0.7,24000,23000,24000,194933700,136292130,Leaning Bearish
2026-09-03 12:30,2026-09-03,2026-09-15,23910.4,23900,0.79,24000,23500,25000,18559190,14718665,Leaning Bearish
2026-09-03 12:30,2026-09-03,2026-09-22,23910.4,23900,0.69,24000,23500,24500,1901510,1309425,Leaning Bearish
2026-09-03 12:35,2026-09-03,2026-09-08,23906.75,23900,0.69,24000,23000,24000,197530905,136676475,Leaning Bearish
2026-09-03 12:35,2026-09-03,2026-09-15,23906.75,23900,0.79,24000,23500,25000,18603260,14757405,Leaning Bearish
2026-09-03 12:35,2026-09-03,2026-09-22,23906.75,23900,0.69,24000,23500,24500,1904240,1316250,Leaning Bearish
2026-09-03 12:40,2026-09-03,2026-09-08,23913.95,23900,0.69,24000,23000,24000,199037540,136504615,Leaning Bearish
2026-09-03 12:40,2026-09-03,2026-09-15,23913.95,23900,0.8,24000,23500,25000,18698550,14867775,Leaning Bearish
2026-09-03 12:40,2026-09-03,2026-09-22,23913.95,23900,0.69,24000,23500,24500,1904110,1319955,Leaning Bearish
2026-09-03 12:45,2026-09-03,2026-09-08,23912.45,23900,0.68,24000,23000,24000,200442840,136658080,Leaning Bearish
2026-09-03 12:45,2026-09-03,2026-09-15,23912.45,23900,0.79,24000,23500,25000,18805670,14893840,Leaning Bearish
2026-09-03 12:45,2026-09-03,2026-09-22,23912.45,23900,0.69,24000,23500,24500,1914575,1329315,Leaning Bearish
2026-09-03 12:50,2026-09-03,2026-09-08,23915.7,23900,0.68,24000,23000,24000,201945705,136395870,Leaning Bearish
2026-09-03 12:50,2026-09-03,2026-09-15,23915.7,23900,0.79,24000,23500,25000,18895175,14908075,Leaning Bearish
2026-09-03 12:50,2026-09-03,2026-09-22,23915.7,23900,0.69,24000,23500,24500,1922700,1336270,Leaning Bearish
2026-09-03 12:55,2026-09-03,2026-09-08,23921.3,23900,0.67,24000,23000,24000,203334235,135553925,Leaning Bearish
2026-09-03 12:55,2026-09-03,2026-09-15,23921.3,23900,0.79,24000,23500,25000,18961670,14932710,Leaning Bearish
2026-09-03 12:55,2026-09-03,2026-09-22,23921.3,23900,0.7,24000,23500,24500,1926730,1350180,Leaning Bearish
2026-09-03 13:00,2026-09-03,2026-09-08,23916.4,23900,0.66,23950,23000,24000,205126155,136173765,Leaning Bearish
2026-09-03 13:00,2026-09-03,2026-09-15,23916.4,23900,0.78,24000,23500,25000,19064955,14952405,Leaning Bearish
2026-09-03 13:00,2026-09-03,2026-09-22,23916.4,23900,0.7,24000,23500,24500,1929265,1358175,Leaning Bearish
