timestamp_ist,expiry,ce_oi,ce_chg_oi,ce_ltp,ce_iv,ce_volume,strike,pe_volume,pe_iv,pe_ltp,pe_chg_oi,pe_oi,ce_buildup,pe_buildup
2026-09-15 09:15,2026-09-15,0,0,0,0,0,21000,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,21200,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,21400,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,21600,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,21800,522665,0,0.4,26845,2362035,N/A,N/A
2026-09-15 09:15,2026-09-15,2405,65,1448.25,0,14560,22000,2746770,0,0.35,-137020,7777575,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,22200,1004185,0,0.5,-11505,4366440,N/A,N/A
2026-09-15 09:15,2026-09-15,715,0,1062.75,0,975,22400,812500,0,0.65,21450,4986995,N/A,N/A
2026-09-15 09:15,2026-09-15,6110,-65,858.2,0,26325,22600,1146795,0,0.8,43095,3711500,N/A,N/A
2026-09-15 09:15,2026-09-15,87360,195,668,0,372190,22800,3029650,0,1,45305,6439485,N/A,N/A
2026-09-15 09:15,2026-09-15,389740,1235,498.7,0,115570,23000,6196710,0,1.75,40300,12399465,N/A,N/A
2026-09-15 09:15,2026-09-15,1164475,3120,304,0,195195,23200,7573800,0,4.3,117845,11155885,N/A,N/A
2026-09-15 09:15,2026-09-15,6140095,-19045,126.2,0,2906670,23400,7040995,0,21.65,166790,9156485,N/A,N/A
2026-09-15 09:15,2026-09-15,8493940,591045,22.85,0,8597940,23600,4264715,0,115.5,341835,1732575,N/A,N/A
2026-09-15 09:15,2026-09-15,11663665,69680,1.95,0,6391190,23800,174785,0,298.8,195,1032070,N/A,N/A
2026-09-15 09:15,2026-09-15,13750295,81835,1.05,0,4863300,24000,52130,0,491.3,-520,1286220,N/A,N/A
2026-09-15 09:15,2026-09-15,5592535,136695,0.7,0,1156155,24200,37895,0,702.9,4160,413010,N/A,N/A
2026-09-15 09:15,2026-09-15,5071690,44265,0.55,0,867165,24400,1430,0,901.35,0,143520,N/A,N/A
2026-09-15 09:15,2026-09-15,3075735,-4875,0.4,0,788515,24600,66040,0,1141.6,260,92430,N/A,N/A
2026-09-15 09:15,2026-09-15,3023150,-2405,0.35,0,787150,24800,130,0,1352.55,0,24895,N/A,N/A
2026-09-15 09:15,2026-09-15,5501080,16835,0.4,0,752375,25000,70785,0,1535.4,455,84760,N/A,N/A
2026-09-15 09:15,2026-09-15,1467700,-195,0.3,0,23595,25200,260,0,1758.35,65,3185,N/A,N/A
2026-09-15 09:15,2026-09-15,546585,7215,0.3,0,53950,25400,65,0,2040,65,1625,N/A,N/A
2026-09-15 09:15,2026-09-15,483080,1495,0.25,0,45760,25600,260,0,1728.1,0,260,N/A,N/A
2026-09-15 09:15,2026-09-15,810095,-8385,0.3,0,48035,25800,455,0,2350,0,520,N/A,N/A
2026-09-15 09:15,2026-09-15,1528865,-17160,0.3,0,95420,26000,51350,0,2543.85,0,60060,N/A,N/A
2026-09-15 09:15,2026-09-15,415415,6630,0.25,0,91390,26200,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,26400,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,26600,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,26800,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,27000,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,27200,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,27400,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,27600,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,27800,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,28000,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,28200,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,28400,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,28600,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,28800,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,29000,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,29200,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,29400,0,0,0,0,0,N/A,N/A
2026-09-15 09:15,2026-09-15,0,0,0,0,0,29600,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,21000,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,21200,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,21400,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,21600,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,21800,2311660,0,0.45,-834665,1500525,N/A,Short Covering
2026-09-15 09:20,2026-09-15,2405,65,1448.25,0,14560,22000,8245965,0,0.45,-2582190,5332405,Short Buildup,Short Covering
2026-09-15 09:20,2026-09-15,0,0,0,0,0,22200,3493360,0,0.55,-105040,4272905,N/A,Short Covering
2026-09-15 09:20,2026-09-15,715,0,1062.75,0,975,22400,4549155,0,0.6,-545805,4419740,N/A,Long Unwinding
2026-09-15 09:20,2026-09-15,6370,195,898.05,0,3380,22600,6630780,0,0.7,-559845,3108560,Long Buildup,Long Unwinding
2026-09-15 09:20,2026-09-15,97110,9945,699.95,0,24440,22800,15097745,0,1.05,733850,7128030,Long Buildup,Long Buildup
2026-09-15 09:20,2026-09-15,291590,-96915,495.95,0,221455,23000,26129220,0,1.65,803010,13162175,Long Unwinding,Short Buildup
2026-09-15 09:20,2026-09-15,1065025,-96330,296.25,0,571740,23200,33118735,0,3.95,1677325,12715365,Long Unwinding,Short Buildup
2026-09-15 09:20,2026-09-15,5587920,-571220,115.6,0,10598380,23400,31935800,0,21.9,4436900,13426595,Long Unwinding,Long Buildup
2026-09-15 09:20,2026-09-15,16719885,8816990,16.8,0,36984675,23600,12451985,0,123.9,2745925,4136665,Short Buildup,Long Buildup
2026-09-15 09:20,2026-09-15,12983295,1389310,1.95,0,28490540,23800,431665,0,308.9,-9165,1022710,Short Buildup,Short Covering
2026-09-15 09:20,2026-09-15,15353390,1684930,0.95,0,22771840,24000,246350,0,506,-98605,1188135,Short Buildup,Short Covering
2026-09-15 09:20,2026-09-15,6559085,1103245,0.6,0,9377745,24200,49465,0,707,-4810,404040,Short Buildup,Short Covering
2026-09-15 09:20,2026-09-15,4919395,-108030,0.55,0,3816020,24400,7345,0,908.85,-4940,138580,Long Unwinding,Short Covering
2026-09-15 09:20,2026-09-15,3061760,-18850,0.45,0,2613325,24600,780,0,1103.8,-390,91780,Short Covering,Long Unwinding
2026-09-15 09:20,2026-09-15,2677610,-347945,0.35,0,1735630,24800,1170,0,1308.3,-715,24180,Long Unwinding,Long Unwinding
2026-09-15 09:20,2026-09-15,5357365,-126880,0.35,0,2065245,25000,7605,0,1504.25,-5720,78585,Long Unwinding,Long Unwinding
2026-09-15 09:20,2026-09-15,1258140,-209755,0.3,0,709280,25200,260,0,1758.35,65,3185,Long Unwinding,Short Buildup
2026-09-15 09:20,2026-09-15,507780,-31590,0.35,0,256295,25400,65,0,2040,65,1625,Short Covering,Short Buildup
2026-09-15 09:20,2026-09-15,423150,-58435,0.35,0,114660,25600,260,0,1728.1,0,260,Short Covering,N/A
2026-09-15 09:20,2026-09-15,832325,13845,0.2,0,354965,25800,455,0,2350,0,520,Short Buildup,N/A
2026-09-15 09:20,2026-09-15,1575535,29510,0.25,0,623480,26000,1300,0,2505.4,-845,59215,Short Buildup,Long Unwinding
2026-09-15 09:20,2026-09-15,488215,79430,0.25,0,314080,26200,0,0,0,0,0,Short Buildup,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,26400,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,26600,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,26800,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,27000,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,27200,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,27400,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,27600,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,27800,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,28000,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,28200,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,28400,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,28600,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,28800,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,29000,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,29200,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,29400,0,0,0,0,0,N/A,N/A
2026-09-15 09:20,2026-09-15,0,0,0,0,0,29600,0,0,0,0,0,N/A,N/A
2026-09-15 09:25,2026-09-15,0,0,0,0,0,21000,0,0,0,0,0,N/A,N/A
2026-09-15 09:25,2026-09-15,0,0,0,0,0,21200,0,0,0,0,0,N/A,N/A
2026-09-15 09:25,2026-09-15,0,0,0,0,0,21400,0,0,0,0,0,N/A,N/A
2026-09-15 09:25,2026-09-15,0,0,0,0,0,21600,0,0,0,0,0,N/A,N/A
2026-09-15 09:25,2026-09-15,0,0,0,0,0,21800,3084900,0,0.35,-1080040,1255150,N/A,Long Unwinding
2026-09-15 09:25,2026-09-15,2340,0,1490,0,65,22000,10088585,0,0.4,-3052335,4862260,N/A,Long Unwinding
2026-09-15 09:25,2026-09-15,0,0,0,0,0,22200,4323410,0,0.45,-369590,4008355,N/A,Long Unwinding
2026-09-15 09:25,2026-09-15,715,0,1062.75,0,975,22400,5385965,0,0.55,-877370,4088175,N/A,Long Unwinding
2026-09-15 09:25,2026-09-15,6370,195,881.4,0,3705,22600,8274240,0,0.65,-660595,3007810,Short Buildup,Long Unwinding
2026-09-15 09:25,2026-09-15,97370,10205,670,0,26455,22800,21741850,0,1,1912170,8306350,Short Buildup,Short Buildup
2026-09-15 09:25,2026-09-15,277485,-111020,470,0,259740,23000,37559665,0,1.65,1507350,13866515,Long Unwinding,Short Buildup
2026-09-15 09:25,2026-09-15,1053585,-107770,273.8,0,874965,23200,44148715,0,5.15,2018575,13056615,Long Unwinding,Long Buildup
2026-09-15 09:25,2026-09-15,6457295,298155,98.35,0,16876925,23400,54328105,0,30.7,6212245,15201940,Short Buildup,Long Buildup
2026-09-15 09:25,2026-09-15,19335875,11432980,13.4,0,53569750,23600,20230730,0,146.4,3000140,4390880,Short Buildup,Long Buildup
2026-09-15 09:25,2026-09-15,12531090,937105,1.95,0,40021475,23800,628680,0,334.8,-15015,1016860,Short Buildup,Short Covering
2026-09-15 09:25,2026-09-15,15919605,2251145,1,0,29293615,24000,353795,0,535,-162500,1124240,Long Buildup,Short Covering
2026-09-15 09:25,2026-09-15,6806345,1350505,0.65,0,13464490,24200,58175,0,733.05,-10140,398710,Long Buildup,Short Covering
2026-09-15 09:25,2026-09-15,5012540,-14885,0.55,0,6790745,24400,16640,0,932.25,-8970,134550,Long Unwinding,Short Covering
2026-09-15 09:25,2026-09-15,3032055,-48555,0.45,0,3537560,24600,3640,0,1131.6,-1690,90480,Long Unwinding,Short Covering
2026-09-15 09:25,2026-09-15,2332980,-692575,0.4,0,2816645,24800,1300,0,1315,-845,24050,Short Covering,Short Covering
2026-09-15 09:25,2026-09-15,5158985,-325260,0.35,0,3226405,25000,10075,0,1531.65,-8125,76180,Long Unwinding,Short Covering
2026-09-15 09:25,2026-09-15,1210625,-257270,0.3,0,1334190,25200,260,0,1758.35,65,3185,Long Unwinding,Short Buildup
2026-09-15 09:25,2026-09-15,488995,-50375,0.3,0,312130,25400,65,0,2040,65,1625,Long Unwinding,Short Buildup
2026-09-15 09:25,2026-09-15,416195,-65390,0.3,0,180115,25600,260,0,1728.1,0,260,Long Unwinding,N/A
2026-09-15 09:25,2026-09-15,800670,-17810,0.2,0,398905,25800,455,0,2350,0,520,Long Unwinding,N/A
2026-09-15 09:25,2026-09-15,1576380,30355,0.3,0,660985,26000,6760,0,2516,-4225,55835,Long Buildup,Short Covering
2026-09-15 09:25,2026-09-15,513435,104650,0.25,0,413400,26200,0,0,0,0,0,Short Buildup,N/A
