timestamp_ist,expiry,ce_oi,ce_chg_oi,ce_ltp,ce_iv,ce_volume,strike,pe_volume,pe_iv,pe_ltp,pe_chg_oi,pe_oi,ce_buildup,pe_buildup
2026-08-12 09:15,2026-08-25,0,0,0,0,0,21000,0,0,0,0,0,N/A,N/A
2026-08-12 09:15,2026-08-25,10010,-65,3470,0,0,21200,1300,0,2.35,0,1057550,N/A,N/A
2026-08-12 09:15,2026-08-25,65,-65,2616.3,0,0,21400,0,0,3.15,-325,44395,N/A,N/A
2026-08-12 09:15,2026-08-25,0,0,0,0,0,21600,0,0,3,-65,31460,N/A,N/A
2026-08-12 09:15,2026-08-25,65,-65,2490,0,0,21800,0,0,2.7,0,53560,N/A,N/A
2026-08-12 09:15,2026-08-25,660075,-65,2520.3,0,0,22000,6045,0,3.55,0,2078115,N/A,N/A
2026-08-12 09:15,2026-08-25,325,-65,1900,0,0,22200,0,0,3.65,1170,235950,N/A,N/A
2026-08-12 09:15,2026-08-25,2145,0,2327.75,0,0,22400,0,0,4.1,-585,97305,N/A,N/A
2026-08-12 09:15,2026-08-25,1820,0,1878.55,0,0,22600,715,0,5,0,110305,N/A,N/A
2026-08-12 09:15,2026-08-25,6240,130,1750,0,0,22800,4095,0,5.5,0,296660,N/A,N/A
2026-08-12 09:15,2026-08-25,509210,195,1534.95,0,0,23000,2210,0,7,0,3022240,N/A,N/A
2026-08-12 09:15,2026-08-25,26065,0,1332,0,0,23200,2080,0,8.45,0,396045,N/A,N/A
2026-08-12 09:15,2026-08-25,21385,0,1151.55,0,0,23400,11310,0,11.95,0,777465,N/A,N/A
2026-08-12 09:15,2026-08-25,217620,-65,948,0,0,23600,14300,0,18.7,0,1132235,N/A,N/A
2026-08-12 09:15,2026-08-25,510380,0,762.2,0,65,23800,29120,0,31.6,0,1906255,N/A,N/A
2026-08-12 09:15,2026-08-25,5605210,0,589.9,0,7605,24000,53300,0,54,0,8782605,N/A,N/A
2026-08-12 09:15,2026-08-25,1149525,0,420.95,0,22880,24200,38935,0,91.65,0,2592655,N/A,N/A
2026-08-12 09:15,2026-08-25,992485,0,281.05,0,31915,24400,43810,0,152,0,1666340,N/A,N/A
2026-08-12 09:15,2026-08-25,2497430,0,171.3,0,96070,24600,74945,0,239.35,0,1740375,N/A,N/A
2026-08-12 09:15,2026-08-25,2529410,0,92.95,0,44850,24800,8645,0,361.15,0,585715,N/A,N/A
2026-08-12 09:15,2026-08-25,6933680,0,46.3,0,71890,25000,3055,0,512.5,0,2271100,N/A,N/A
2026-08-12 09:15,2026-08-25,1842815,0,20.4,0,15145,25200,325,0,684,0,122200,N/A,N/A
2026-08-12 09:15,2026-08-25,887120,0,8.9,0,10530,25400,0,0,864.6,455,21190,N/A,N/A
