timestamp_ist,expiry,ce_oi,ce_chg_oi,ce_ltp,ce_iv,ce_volume,strike,pe_volume,pe_iv,pe_ltp,pe_chg_oi,pe_oi,ce_buildup,pe_buildup
2026-09-02 09:15,2026-09-22,0,0,0,0,0,21000,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,21200,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,21400,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,21600,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,21800,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,22000,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,22200,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,22400,845,0,10.2,0,6500,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,22600,1365,0,11.8,130,520,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,22800,195,0,22.7,0,6760,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,23000,106990,0,21.45,130,53690,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,23200,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,23400,715,0,73.45,0,40430,N/A,N/A
2026-09-02 09:15,2026-09-22,130,0,720,0,130,23600,3120,0,118.35,0,25805,N/A,N/A
2026-09-02 09:15,2026-09-22,4810,0,317.7,0,195,23800,1820,0,184.55,0,75400,N/A,N/A
2026-09-02 09:15,2026-09-22,125450,0,210.45,0,15080,24000,3575,0,274.5,0,103675,N/A,N/A
2026-09-02 09:15,2026-09-22,65325,0,128.55,0,520,24200,122395,0,300,130,54340,N/A,N/A
2026-09-02 09:15,2026-09-22,37765,0,72.85,0,2015,24400,4745,0,430.6,0,9230,N/A,N/A
2026-09-02 09:15,2026-09-22,91650,0,40.7,0,4810,24600,260,0,447.5,0,130,N/A,N/A
2026-09-02 09:15,2026-09-22,56615,0,26.15,0,390,24800,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,25000,0,0,680,65,65,N/A,N/A
2026-09-02 09:15,2026-09-22,45760,260,9.2,0,51480,25200,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,25400,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,15210,65,4.35,0,21840,25600,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,1365,0,3,0,1820,25800,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,5720,0,2.25,0,18460,26000,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,26200,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,26400,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,26600,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,26800,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,27000,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,27200,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,27400,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,27600,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,27800,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,28000,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,28200,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,28400,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,28600,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,28800,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,29000,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,29200,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,29400,0,0,0,0,0,N/A,N/A
2026-09-02 09:15,2026-09-22,0,0,0,0,0,29600,0,0,0,0,0,N/A,N/A
2026-09-02 09:20,2026-09-22,0,0,0,0,0,21000,0,0,0,0,0,N/A,N/A
2026-09-02 09:20,2026-09-22,0,0,0,0,0,21200,0,0,0,0,0,N/A,N/A
2026-09-02 09:20,2026-09-22,0,0,0,0,0,21400,0,0,0,0,0,N/A,N/A
2026-09-02 09:20,2026-09-22,0,0,0,0,0,21600,0,0,0,0,0,N/A,N/A
2026-09-02 09:20,2026-09-22,0,0,0,0,0,21800,0,0,0,0,0,N/A,N/A
2026-09-02 09:20,2026-09-22,0,0,0,0,0,22000,0,0,0,0,0,N/A,N/A
2026-09-02 09:20,2026-09-22,0,0,0,0,0,22200,0,0,0,0,0,N/A,N/A
2026-09-02 09:20,2026-09-22,0,0,0,0,0,22400,195,0,10.2,0,6500,N/A,N/A
2026-09-02 09:20,2026-09-22,0,0,0,0,0,22600,1365,0,11.8,130,520,N/A,Short Buildup
2026-09-02 09:20,2026-09-22,0,0,0,0,0,22800,1755,0,13.4,845,7605,N/A,Short Buildup
2026-09-02 09:20,2026-09-22,0,0,0,0,0,23000,11440,0,30,-390,53170,N/A,Short Covering
2026-09-02 09:20,2026-09-22,0,0,0,0,0,23200,0,0,0,0,0,N/A,N/A
