timestamp_ist,expiry,ce_oi,ce_chg_oi,ce_ltp,ce_iv,ce_volume,strike,pe_volume,pe_iv,pe_ltp,pe_chg_oi,pe_oi,ce_buildup,pe_buildup
2026-08-24 09:15,2026-08-25,0,0,0,0,0,21000,0,0,0,0,0,N/A,N/A
2026-08-24 09:15,2026-08-25,7605,65,3100,0,0,21200,51675,0,0.35,0,2732340,N/A,N/A
2026-08-24 09:15,2026-08-25,65,0,2940.75,0,0,21400,57070,0,0.35,1820,602290,N/A,N/A
2026-08-24 09:15,2026-08-25,0,0,0,0,0,21600,15275,0,0.45,1040,212160,N/A,N/A
2026-08-24 09:15,2026-08-25,130,65,2540,0,0,21800,36530,0,0.45,1235,347360,N/A,N/A
2026-08-24 09:15,2026-08-25,430820,260,2282.5,0,0,22000,199810,0,0.5,-455,3893890,N/A,N/A
2026-08-24 09:15,2026-08-25,390,65,2105.2,0,0,22200,43095,0,0.55,1300,633555,N/A,N/A
2026-08-24 09:15,2026-08-25,2145,130,1702.75,0,0,22400,81445,0,0.75,5915,363285,N/A,N/A
2026-08-24 09:15,2026-08-25,2275,0,1689,0,0,22600,59215,0,0.85,-1495,342095,N/A,N/A
2026-08-24 09:15,2026-08-25,4810,130,1498.95,0,0,22800,168545,0,1,5070,1493440,N/A,N/A
2026-08-24 09:15,2026-08-25,254930,65,1287,0,0,23000,950755,0,1.15,48425,11601915,N/A,N/A
2026-08-24 09:15,2026-08-25,19305,0,1095,0,0,23200,504725,0,1.25,8515,3914625,N/A,N/A
2026-08-24 09:15,2026-08-25,28340,-195,883.4,0,0,23400,861315,0,1.4,12935,4059965,N/A,N/A
2026-08-24 09:15,2026-08-25,229385,0,744.4,0,130,23600,1414920,0,1.7,22165,5169905,N/A,N/A
2026-08-24 09:15,2026-08-25,609375,0,543.8,0,6370,23800,2239965,0,2.25,23530,7440810,N/A,N/A
2026-08-24 09:15,2026-08-25,5847790,-7475,344.7,0,180440,24000,3425695,0,4.45,173940,17913480,N/A,N/A
